time,open,high,low,close,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,🚫
1741243500,48730,48771.55,48730,48750.7,48731.18031326984,NaN,NaN,NaN,NaN,0
1741244400,48751.75,48795.25,48731.25,48764.55,48734.68988352062,NaN,NaN,NaN,NaN,0
1741245300,48768.15,48794.05,48723.7,48744.25,48736.22398958318,NaN,NaN,NaN,NaN,0
1741246200,48739.6,48789.2,48735,48766.6,48739.65436343682,NaN,NaN,NaN,NaN,0
1741247100,48763.2,48782.65,48743.5,48759.6,48742.25712188754,NaN,NaN,NaN,NaN,0
1741248000,48751.1,48782,48728.5,48741.55,48743.0321637336,NaN,NaN,NaN,NaN,0
1741248900,48740,48788,48735.15,48740.15,48743.52535875782,NaN,NaN,NaN,NaN,0
1741249800,48740.1,48812,48725.35,48778.05,48747.208852486896,NaN,NaN,NaN,NaN,0
1741250700,48770,48821.95,48765,48768.15,48749.82779868174,NaN,NaN,NaN,NaN,0
1741251600,48757.3,48817,48757.3,48802.6,48755.36903365784,NaN,NaN,NaN,NaN,0
1741252500,48802.1,48817,48751.8,48769.25,48757.57981342,NaN,NaN,NaN,NaN,0
1741253400,48771.25,48798,48742.85,48790.35,48761.466651953204,NaN,NaN,NaN,NaN,0
1741254300,48794.95,48795,48772,48786.55,48764.78738319091,NaN,NaN,NaN,NaN,0
1741255200,48786,48786,48786,48786,48767.76178183764,NaN,NaN,NaN,NaN,0
1741319100,48626,48785,48577.95,48614,48754.773090253744,NaN,NaN,NaN,NaN,0
1741320000,48599,48671.9,48536.05,48594.7,48739.8268212841,NaN,NaN,NaN,NaN,0
1741320900,48594.7,48683.35,48552,48683.35,48733.15173980206,NaN,NaN,NaN,NaN,0
1741321800,48681.35,48790.35,48641,48769.65,48734.649799925726,NaN,NaN,NaN,NaN,0
1741322700,48788.6,48877,48750.75,48830.05,48741.9146098784,NaN,NaN,NaN,NaN,0
1741323600,48837.35,48896.35,48812,48822.05,48748.64250109392,NaN,NaN,NaN,NaN,0
1741324500,48826.35,48867.95,48732,48732,48747.29311462783,NaN,NaN,NaN,NaN,0
1741325400,48732,48860,48712.35,48841.95,48756.11915572176,NaN,NaN,NaN,NaN,0
1741326300,48842.05,48881.8,48775.8,48782.3,48759.31809900292,NaN,NaN,NaN,NaN,0
1741327200,48786.15,48819.95,48751.1,48781.4,48762.48568442454,NaN,NaN,NaN,NaN,0
1741328100,48777.55,48780.55,48680,48685,48756.58337400182,NaN,NaN,NaN,NaN,0
1741329000,48680,48692.65,48613.05,48657.5,48747.95405189112,NaN,NaN,NaN,NaN,0
1741329900,48654.4,48699.95,48625,48675.8,48740.94509943383,NaN,NaN,NaN,NaN,0
1741330800,48673.4,48737.95,48665.05,48684.55,48734.79603182978,NaN,NaN,NaN,NaN,0
1741331700,48685.05,48689.8,48588.7,48641.2,48724.876678341,NaN,NaN,NaN,NaN,0
1741332600,48641.2,48641.2,48560.25,48575.5,48709.32040022432,NaN,NaN,NaN,NaN,0
1741333500,48580.4,48675,48575,48665.6,48702.45759420321,NaN,NaN,NaN,NaN,0
1741334400,48660,48674.95,48623.45,48641.15,48694.02585517084,NaN,NaN,NaN,NaN,0
1741335300,48640.05,48643.2,48510,48542.85,48677.362856665786,NaN,NaN,NaN,NaN,0
1741336200,48554.95,48594.95,48550.15,48585.7,48665.428023463326,NaN,NaN,NaN,NaN,0
1741337100,48592,48645,48575.45,48645,48659.794096277015,NaN,NaN,NaN,NaN,0
1741338000,48647,48731.6,48640.25,48720.05,48661.98041677052,NaN,NaN,NaN,NaN,0
1741338900,48721.55,48771,48709.3,48768,48669.34367711519,NaN,NaN,NaN,NaN,0
1741339800,48758.65,48774.75,48686.45,48700,48671.18300385084,NaN,NaN,NaN,NaN,0
1741340700,48699.8,48700,48625,48626.05,48666.6645721139,NaN,NaN,NaN,NaN,0
1741341600,48625,48625,48625,48625,48662.3677562515,NaN,NaN,NaN,NaN,0
1741578300,48489.9,48666.3,48489.9,48635.7,48659.32038009696,NaN,NaN,NaN,NaN,0
1741579200,48648.95,48695,48540.35,48694,48662.04347151214,NaN,NaN,NaN,NaN,0
1741580100,48694,48702.95,48620,48654,48661.272120886155,NaN,NaN,NaN,NaN,0
1741581000,48662.85,48668,48564,48579.95,48653.7060883757,NaN,NaN,NaN,NaN,0
1741581900,48573.1,48615.65,48526.5,48589.9,48647.066521793764,NaN,NaN,NaN,NaN,0
1741582800,48580,48650,48560,48650,48646.062142860465,NaN,NaN,NaN,NaN,0
1741583700,48649.95,48669.95,48615.05,48625,48643.05983390009,NaN,NaN,NaN,NaN,0
1741584600,48615.05,48624.45,48568.35,48602.15,48638.34810208453,NaN,NaN,NaN,NaN,0
1741585500,48583.05,48601.05,48555.95,48575.65,48631.34572880628,NaN,NaN,NaN,NaN,0
1741586400,48578.85,48653.95,48578.85,48633.25,48630.01673066831,NaN,NaN,NaN,NaN,0
1741587300,48636.65,48644,48580.05,48583.45,48624.49693934824,NaN,NaN,NaN,NaN,0
1741588200,48583.4,48606.5,48560.35,48567.05,48617.95456033587,NaN,NaN,NaN,NaN,0
1741589100,48565.2,48620,48532,48609,48615.64043379924,NaN,NaN,NaN,NaN,0
1741590000,48613,48650,48601.2,48603.5,48613.182202205746,NaN,NaN,NaN,NaN,0
1741590900,48605.1,48646.2,48590.55,48630.75,48613.56469219832,NaN,NaN,NaN,NaN,0
1741591800,48637.55,48685,48620,48645.35,48615.65720482591,NaN,NaN,NaN,NaN,0
1741592700,48657.8,48670,48640.25,48659.3,48619.33650057359,NaN,NaN,NaN,NaN,0
1741593600,48659.1,48674.1,48602,48603.05,48617.893498345315,NaN,NaN,NaN,NaN,0
1741594500,48603,48619.5,48562.95,48616,48617.74411117472,NaN,NaN,NaN,NaN,0
1741595400,48618,48636,48595.4,48616.65,48617.82427820508,NaN,NaN,NaN,NaN,0
1741596300,48605.55,48616,48260.25,48273,48586.513395502836,NaN,NaN,NaN,NaN,0
1741597200,48260,48355.25,48220,48309.3,48558.676092442656,NaN,NaN,NaN,NaN,0
1741598100,48307.35,48353.3,48270.6,48337,48533.96395042471,NaN,NaN,NaN,NaN,0
1741599000,48345.15,48364,48290.45,48332.05,48509.814171786515,NaN,NaN,NaN,NaN,0
1741599900,48336.95,48360,48250,48260,48480.55710976169,NaN,NaN,NaN,NaN,0
1741600800,48251,48251,48251,48251,48452.21450306103,NaN,NaN,NaN,NaN,0
1741664700,47999.95,48066.05,47751.6,47830,48387.38646223202,NaN,NaN,NaN,NaN,0
1741665600,47830,47915,47766.7,47900,48331.33333031707,NaN,NaN,NaN,NaN,0
1741666500,47896.85,47956,47846,47915,48279.64358370437,NaN,NaN,NaN,NaN,0
1741667400,47924.85,47949,47880.05,47919,48231.93007963073,NaN,NaN,NaN,NaN,0
1741668300,47918.25,47989.85,47890.8,47955,48191.47185867952,NaN,NaN,NaN,NaN,0
1741669200,47961.65,48013.75,47908,48013.7,48160.385284964315,NaN,NaN,NaN,NaN,0
1741670100,48011.8,48115,47984.6,48090,48140.19609692665,NaN,NaN,NaN,NaN,0
1741671000,48090,48150,48025.55,48050.2,48120.21266003535,NaN,NaN,NaN,NaN,0
1741671900,48050,48056.9,47970,48010,48100.047856437246,NaN,NaN,NaN,NaN,0
1741672800,48001.25,48036.15,47966.2,48000,48082.116372225806,NaN,NaN,NaN,NaN,0
1741673700,47998.75,48045,47985.05,48038.7,48070.418075774745,NaN,NaN,NaN,NaN,0
1741674600,48020,48033.3,47940,47969.8,48054.93358312032,NaN,NaN,NaN,NaN,0
1741675500,47973.95,48000,47930.55,47979.6,48042.453514208384,NaN,NaN,NaN,NaN,0
1741676400,47979.6,48035,47963.1,48025,48035.88300511542,NaN,NaN,NaN,NaN,0
1741677300,48021.6,48031.05,47974.95,47990.75,48027.7532204293,NaN,NaN,NaN,NaN,0
1741678200,47980.05,47988,47929.1,47961,48018.175216664735,NaN,NaN,NaN,NaN,0
1741679100,47970,48044,47948.55,48036.1,48016.55205357359,NaN,NaN,NaN,NaN,0
1741680000,48033.95,48049.5,48000,48049,48017.03199406392,NaN,NaN,NaN,NaN,0
1741680900,48048,48120.2,48023.8,48119.2,48024.70810560979,NaN,NaN,NaN,NaN,0
1741681800,48119,48150,48080,48105,48031.529472326896,NaN,NaN,NaN,NaN,0
1741682700,48105,48136.5,48072.35,48072.4,48035.57618986254,NaN,NaN,NaN,NaN,0
1741683600,48066.5,48090.6,48005,48011,48034.453503336656,NaN,NaN,NaN,NaN,0
1741684500,48012.45,48040,47900,47956.95,48028.17667604662,NaN,NaN,NaN,NaN,0
1741685400,47960,47990,47950,47979.95,48023.8334748274,NaN,NaN,NaN,NaN,0
1741686300,47980,48059.4,47978.3,48059.4,48026.700038494106,NaN,NaN,NaN,NaN,0
1741687200,48060,48060,48060,48060,48029.68585709959,NaN,NaN,NaN,NaN,0
1741751100,48055.05,48216,48005.3,48140.3,48039.92646092251,NaN,NaN,NaN,NaN,0
1741752000,48139.1,48282,48109.25,48241.6,48059.75994421767,NaN,NaN,NaN,NaN,0
1741752900,48251,48301.85,48180,48255,48080.244293933145,NaN,NaN,NaN,NaN,0
1741753800,48253.75,48271.95,48159.95,48185.05,48093.61807371261,NaN,NaN,NaN,NaN,0
1741754700,48192.8,48269.85,48170,48239.8,48111.07900623772,NaN,NaN,NaN,NaN,0
1741755600,48235.3,48330,48215.8,48290.65,48132.08670857029,NaN,NaN,NaN,NaN,0
1741756500,48305.15,48320,48185,48192.75,48142.87852411645,NaN,NaN,NaN,NaN,0
1741757400,48191.4,48235,48173.3,48220,48154.75551354485,NaN,NaN,NaN,NaN,0
1741758300,48213,48220,48105.6,48106.95,48155.0798680063,NaN,NaN,NaN,NaN,0
1741759200,48119.95,48130,48021,48062.4,48150.17698529353,NaN,NaN,NaN,NaN,0
1741760100,48057.6,48080,47960,47985,48137.24083191532,NaN,NaN,NaN,NaN,0
1741761000,47985,48065.3,47976.6,48064.15,48130.823600920376,NaN,NaN,NaN,NaN,0
1741761900,48064.4,48065.95,47999.95,48039.6,48121.94712414242,NaN,NaN,NaN,NaN,0
1741762800,48039,48087.65,47990,48007.95,48110.11513938002,NaN,NaN,NaN,NaN,0
1741763700,48005,48049.85,47939.7,48049.75,48102.25699102806,NaN,NaN,NaN,NaN,0
1741764600,48046,48126.75,48030.85,48114.85,48100.82603794851,NaN,NaN,NaN,NaN,0
1741765500,48121.35,48165.5,48114.85,48130.85,48101.41847028392,NaN,NaN,NaN,NaN,0
1741766400,48120,48163,48088.05,48119.95,48101.42907292827,NaN,NaN,NaN,NaN,0
1741767300,48119.95,48150,48080.9,48134.8,48103.24859790277,NaN,NaN,NaN,NaN,0
1741768200,48123.75,48218,48123.75,48209.7,48112.19747687995,NaN,NaN,NaN,NaN,0
1741769100,48205,48250.95,48190,48250.35,48125.11130090019,NaN,NaN,NaN,NaN,0
1741770000,48251.05,48265,48158.5,48158.5,48129.678045391964,NaN,NaN,NaN,NaN,0
1741770900,48154.9,48212.95,48144.3,48207.25,48138.549195155436,NaN,NaN,NaN,NaN,0
1741771800,48200.05,48244,48170,48219.8,48148.26372902938,NaN,NaN,NaN,NaN,0
1741772700,48210,48233,48177.9,48230,48158.355205432694,NaN,NaN,NaN,NaN,0
1741773600,48215,48215,48215,48215,48166.34222121837,NaN,NaN,NaN,NaN,0
1741837500,48300,48360.2,48150.35,48188.45,48171.20839877626,NaN,NaN,NaN,NaN,0
1741838400,48182.2,48313,48161,48255.75,48181.38986383338,NaN,NaN,NaN,NaN,0
1741839300,48262.7,48329,48205.75,48308.65,48195.54872290388,NaN,NaN,NaN,NaN,0
1741840200,48309.15,48349.95,48306.65,48338.85,48211.6666765953,NaN,NaN,NaN,NaN,0
1741841100,48350,48444,48349.95,48438,48236.01376225551,NaN,NaN,NaN,NaN,0
1741842000,48440,48461,48395.75,48443.7,48259.7093916681,NaN,NaN,NaN,NaN,0
1741842900,48445.55,48449,48364,48364,48274.763951903034,NaN,NaN,NaN,NaN,0
1741843800,48364,48401,48331.8,48400,48291.79267876296,NaN,NaN,NaN,NaN,0
1741844700,48394.95,48396,48310,48323.95,48300.33959996555,NaN,NaN,NaN,NaN,0
1741845600,48306.3,48359.3,48270.1,48301.75,48305.51599254855,NaN,NaN,NaN,NaN,0
1741846500,48314.95,48314.95,48240,48300,48309.197886582035,NaN,NaN,NaN,NaN,0
1741847400,48299.95,48314.85,48242,48269.95,48309.01150538524,NaN,NaN,NaN,NaN,0
1741848300,48269.95,48312.7,48259.8,48277.7,48308.40606863039,NaN,NaN,NaN,NaN,0
1741849200,48279.6,48311.95,48275,48309.9,48309.99855968596,NaN,NaN,NaN,NaN,0
1741850100,48309.9,48332.95,48281.35,48301.95,48310.32312364725,NaN,NaN,NaN,NaN,0
1741851000,48307.85,48318.9,48217,48220,48302.69106861438,NaN,NaN,NaN,NaN,0
1741851900,48220,48249.95,48196.3,48209.95,48293.840162583016,NaN,NaN,NaN,NaN,0
1741852800,48209.95,48256.95,48196.35,48235.9,48287.3642005677,NaN,NaN,NaN,NaN,0
1741853700,48236,48272,48228.05,48236,48281.12729050355,NaN,NaN,NaN,NaN,0
1741854600,48235.8,48248,48182,48210,48272.84257987367,NaN,NaN,NaN,NaN,0
1741855500,48212,48214.7,48162,48195.25,48263.57659195061,NaN,NaN,NaN,NaN,0
1741856400,48194,48206.5,48158,48174.8,48252.97683972354,NaN,NaN,NaN,NaN,0
1741857300,48168.85,48195,48128,48138,48239.81984734643,NaN,NaN,NaN,NaN,0
1741858200,48147.95,48199,48128.05,48181.65,48231.34256602253,NaN,NaN,NaN,NaN,0
1741859100,48194,48196.1,48100,48109.85,48217.147398864894,NaN,NaN,NaN,NaN,0
1741860000,48101,48101,48101,48101,48203.03872296039,NaN,NaN,NaN,NaN,0
1742183100,48250.05,48489.5,48241.15,48462,48222.859879891956,NaN,NaN,NaN,NaN,0
1742184000,48462,48545,48456.8,48513.4,48248.200835524585,NaN,NaN,NaN,NaN,0
1742184900,48509.45,48520,48450.05,48480.2,48270.7266566696,NaN,NaN,NaN,NaN,0
1742185800,48475.2,48510.3,48451.4,48472,48292.25657311961,NaN,NaN,NaN,NaN,0
1742186700,48471.05,48520,48455,48485.2,48314.35260667151,NaN,NaN,NaN,NaN,0
1742187600,48481.4,48481.4,48410,48433.75,48330.664883405894,NaN,NaN,NaN,NaN,0
1742188500,48449.95,48485.2,48426.85,48480.35,48349.997381451896,NaN,NaN,NaN,NaN,0
1742189400,48475,48514,48460.05,48498.9,48369.69906344234,NaN,NaN,NaN,NaN,0
1742190300,48490.9,48529,48484.05,48515,48389.214924549364,NaN,NaN,NaN,NaN,0
1742191200,48523,48589.6,48502,48548.5,48410.168541315514,NaN,NaN,NaN,NaN,0
1742192100,48548.65,48558.75,48465,48491.3,48424.1221892401,NaN,NaN,NaN,NaN,0
1742193000,48498.6,48559.85,48490,48543.6,48441.02950615991,NaN,NaN,NaN,NaN,0
1742193900,48548.4,48548.5,48450,48482.95,48450.681194094344,NaN,NaN,NaN,NaN,0
1742194800,48490,48495,48442,48490,48459.29379690245,NaN,NaN,NaN,NaN,0
1742195700,48492.5,48492.5,48424.7,48479.95,48465.445293578516,NaN,NaN,NaN,NaN,0
1742196600,48470,48479.95,48412,48476.4,48469.96801030969,NaN,NaN,NaN,NaN,0
1742197500,48475.55,48486.65,48441.3,48484.2,48474.17911305623,NaN,NaN,NaN,NaN,0
1742198400,48483.65,48483.65,48426,48460.65,48475.294586775395,NaN,NaN,NaN,NaN,0
1742199300,48455,48477,48375.9,48470.2,48476.47456200538,NaN,NaN,NaN,NaN,0
1742200200,48470.2,48535,48447.05,48530.95,48482.6077123013,NaN,NaN,NaN,NaN,0
1742201100,48530.75,48534,48480,48490.15,48484.57491536621,NaN,NaN,NaN,NaN,0
1742202000,48496.3,48514.8,48442,48464.8,48483.83638515542,NaN,NaN,NaN,NaN,0
1742202900,48470,48500,48451,48470,48483.283295445726,NaN,NaN,NaN,NaN,0
1742203800,48475.15,48493.75,48460,48475.65,48483.071731407916,NaN,NaN,NaN,NaN,0
1742204700,48473,48504.95,48473,48500,48484.874553407455,NaN,NaN,NaN,NaN,0
1742205600,48500,48500,48500,48500,48486.668900536584,NaN,NaN,NaN,NaN,0
1742269500,48751.05,48919.95,48664.1,48880.6,48523.07005203694,NaN,NaN,NaN,NaN,0
1742270400,48876.7,48995,48868,48965.35,48566.37917978536,NaN,NaN,NaN,NaN,0
1742271300,48961.9,48996.9,48900.9,48948,48607.181513390526,NaN,NaN,NaN,NaN,0
1742272200,48950.1,49050,48945.7,49025,48653.58409660318,NaN,NaN,NaN,NaN,0
1742273100,49034.8,49078,49016.15,49060,48701.13384835537,NaN,NaN,NaN,NaN,0
1742274000,49065,49090,49031.5,49089.9,48748.7769478142,NaN,NaN,NaN,NaN,0
1742274900,49090,49115,49018.55,49053.2,48790.039348462094,NaN,NaN,NaN,NaN,0
1742275800,49057.65,49088,49025,49085.35,48830.71572425706,NaN,NaN,NaN,NaN,0
1742276700,49070.5,49100,49053.05,49085.55,48867.73452429145,NaN,NaN,NaN,NaN,0
1742277600,49087.95,49116.7,49068.3,49085.1,48900.941874820586,NaN,NaN,NaN,NaN,0
1742278500,49084.65,49124.2,49060.05,49113.1,48932.92793920172,NaN,NaN,NaN,NaN,0
1742279400,49118,49156,49105,49141.15,48963.91072633229,NaN,NaN,NaN,NaN,0
1742280300,49141.05,49156.65,49078.25,49086.55,48986.33423532628,NaN,NaN,NaN,NaN,0
1742281200,49062,49099.7,49030,49030,49000.389462812964,NaN,NaN,NaN,NaN,0
1742282100,49030,49087.45,49010.05,49086.9,49016.65381215444,NaN,NaN,NaN,NaN,0
1742283000,49096.4,49112.95,49061.45,49109.25,49032.35868954638,NaN,NaN,NaN,NaN,0
1742283900,49109.25,49175,49093.25,49154.85,49049.917769588756,NaN,NaN,NaN,NaN,0
1742284800,49150.35,49209.3,49136.65,49206.6,49070.12432363163,NaN,NaN,NaN,NaN,0
1742285700,49209.3,49240,49185,49235,49091.05318125726,NaN,NaN,NaN,NaN,0
1742286600,49230.35,49242.25,49201,49215,49108.334335168416,NaN,NaN,NaN,NaN,0
1742287500,49206.05,49269,49188.35,49262,49128.09167783111,NaN,NaN,NaN,NaN,0
1742288400,49269,49288.9,49249.95,49288,49148.6041308755,NaN,NaN,NaN,NaN,0
1742289300,49288,49399,49288,49388,49176.5876126743,NaN,NaN,NaN,NaN,0
1742290200,49380,49391.45,49331.65,49380.35,49202.1051814042,NaN,NaN,NaN,NaN,0
1742291100,49378.2,49481.1,49371.7,49481.1,49234.92121743246,NaN,NaN,NaN,NaN,0
1742292000,49480,49480,49480,49480,49265.57241693732,NaN,NaN,NaN,NaN,0
1742355900,49600.05,49667.2,49435.2,49574.95,49302.668896713796,NaN,NaN,NaN,NaN,0
1742356800,49562.7,49589.15,49451.1,49533.5,49333.10348876056,NaN,NaN,NaN,NaN,0
1742357700,49554.45,49600,49513.25,49593.85,49366.45031251239,NaN,NaN,NaN,NaN,0
1742358600,49598.75,49635.45,49566,49610.05,49398.68832633052,NaN,NaN,NaN,NaN,0
1742359500,49617.55,49739.75,49617.55,49739.75,49439.91499079745,NaN,NaN,NaN,NaN,0
1742360400,49740,49798.3,49700,49789.8,49482.78257328276,NaN,NaN,NaN,NaN,0
1742361300,49798.3,49824,49709.15,49765,49520.26666134228,NaN,NaN,NaN,NaN,0
1742362200,49765.2,49793.9,49749.6,49790,49556.84206347499,NaN,NaN,NaN,NaN,0
1742363100,49793.9,49817,49730,49770.1,49588.24183393184,NaN,NaN,NaN,NaN,0
1742364000,49779.95,49792.25,49744.8,49765,49615.8613497249,NaN,NaN,NaN,NaN,0
1742364900,49762.6,49798,49742.15,49773.55,49641.029869771446,NaN,NaN,NaN,NaN,0
1742365800,49787.7,49792.7,49742,49762.95,49662.10783174679,NaN,NaN,NaN,NaN,0
1742366700,49764.75,49846.95,49764.2,49805.9,49684.17700103467,NaN,NaN,NaN,NaN,0
1742367600,49800,49839.5,49796.1,49809.25,49703.938925343115,NaN,NaN,NaN,NaN,0
1742368500,49800.35,49867.65,49800.35,49859.8,49725.876778830505,NaN,NaN,NaN,NaN,0
1742369400,49860,49878.95,49756.95,49815.6,49741.3677620732,NaN,NaN,NaN,NaN,0
1742370300,49805,49829.95,49794,49806.35,49753.835400687014,NaN,NaN,NaN,NaN,0
1742371200,49820,49854.1,49817.05,49849.7,49768.269020385815,NaN,NaN,NaN,NaN,0
1742372100,49849.7,49849.7,49812.25,49834.7,49779.54157659444,NaN,NaN,NaN,NaN,0
1742373000,49834.15,49849.45,49789.8,49798.95,49785.964450406755,NaN,NaN,NaN,NaN,0
1742373900,49797.75,49837.15,49786.65,49829.6,49793.846550538394,NaN,NaN,NaN,NaN,0
1742374800,49829.15,49852.45,49805.6,49845.25,49801.91248390702,NaN,NaN,NaN,NaN,0
1742375700,49848.5,49855,49815,49854.85,49809.787135248516,NaN,NaN,NaN,NaN,0
1742376600,49855,49855,49761.05,49810.15,49812.54055425944,NaN,NaN,NaN,NaN,0
1742377500,49800,49825,49791.85,49817.4,49815.18822374977,NaN,NaN,NaN,NaN,0
1742378400,49817.4,49817.4,49817.4,49817.4,49817.06237653522,NaN,NaN,NaN,NaN,0
1742442300,50000.05,50087.95,49933.05,50030,49837.815041592556,NaN,NaN,NaN,NaN,0
1742443200,50025.85,50033,49892.7,49956.85,49851.21934266239,NaN,NaN,NaN,NaN,0
1742444100,49956.8,49956.8,49842.05,49845,49853.78542269698,NaN,NaN,NaN,NaN,0
1742445000,49845,49939.95,49830,49860,49856.92101116227,NaN,NaN,NaN,NaN,0
1742445900,49858.35,49944.95,49842.7,49927.8,49865.5745517905,NaN,NaN,NaN,NaN,0
1742446800,49924.8,49945.1,49898.4,49914.75,49872.250393646376,NaN,NaN,NaN,NaN,0
1742447700,49911.65,49935.1,49890,49918.5,49878.597681917345,NaN,NaN,NaN,NaN,0
1742448600,49927.05,49973.95,49908.35,49964.25,49888.5472277423,NaN,NaN,NaN,NaN,0
1742449500,49964.95,49978,49890,49903.8,49892.3182609563,NaN,NaN,NaN,NaN,0
1742450400,49905.4,49928.05,49885.3,49913.15,49896.33392054898,NaN,NaN,NaN,NaN,0
1742451300,49900.05,49928.35,49876.3,49906.5,49899.15584240005,NaN,NaN,NaN,NaN,0
1742452200,49906.5,49927.85,49892.55,49914.1,49902.11815156824,NaN,NaN,NaN,NaN,0
1742453100,49914.1,49932.8,49890.95,49911,49904.32988999358,NaN,NaN,NaN,NaN,0
1742454000,49903.05,49950,49897.2,49945,49909.16230889848,NaN,NaN,NaN,NaN,0
1742454900,49945,49977.8,49940,49961,49915.0710789998,NaN,NaN,NaN,NaN,0
1742455800,49961,50030,49930.9,50005.4,49924.585312136805,NaN,NaN,NaN,NaN,0
1742456700,50012,50100,49995.25,50050,49937.808577874566,NaN,NaN,NaN,NaN,0
1742457600,50050,50115,50033.35,50092,49954.34116546692,NaN,NaN,NaN,NaN,0
1742458500,50092,50174.1,50081.1,50155.3,49975.902536289585,NaN,NaN,NaN,NaN,0
1742459400,50159.85,50160,50092,50097.65,49991.33860810858,NaN,NaN,NaN,NaN,0
1742460300,50098.5,50160,50061.4,50150.9,50010.59618836088,NaN,NaN,NaN,NaN,0
1742461200,50158,50174,50125.15,50133.3,50026.979999199415,NaN,NaN,NaN,NaN,0
1742462100,50130.2,50160,50121.9,50130.6,50041.752107294655,NaN,NaN,NaN,NaN,0
1742463000,50134.85,50144.45,50085.1,50090,50051.40350056737,NaN,NaN,NaN,NaN,0
1742463900,50092.45,50110,50070.05,50080,50058.803377932694,NaN,NaN,NaN,NaN,0
1742464800,50075,50075,50075,50075,50064.41522921445,NaN,NaN,NaN,NaN,0
1742528700,50010.3,50170,49980,50103.3,50071.41312691464,NaN,NaN,NaN,NaN,0
1742529600,50096,50237,50036.05,50237,50089.2728457272,NaN,NaN,NaN,NaN,0
1742530500,50234,50243.2,50185,50230,50105.59889879014,NaN,NaN,NaN,NaN,0
1742531400,50230,50286.05,50169,50242.7,50122.14250947833,NaN,NaN,NaN,NaN,0
1742532300,50240,50407.45,50211.2,50407.45,50152.520173633726,NaN,NaN,NaN,NaN,0
1742533200,50409.15,50417,50346.75,50385.2,50179.456272001604,NaN,NaN,NaN,NaN,0
1742534100,50390.45,50499.95,50385.25,50475.1,50213.052485459986,NaN,NaN,NaN,NaN,0
1742535000,50483,50545,50460,50500,50247.10151577018,NaN,NaN,NaN,NaN,0
1742535900,50488.65,50570,50470.75,50512.3,50280.1181936021,NaN,NaN,NaN,NaN,0
1742536800,50512.3,50540,50424.9,50425.65,50302.97638923144,NaN,NaN,NaN,NaN,0
1742537700,50427.95,50450,50391.65,50415.25,50322.40152835524,NaN,NaN,NaN,NaN,0
1742538600,50429.2,50494.75,50421.35,50462.85,50343.72687792832,NaN,NaN,NaN,NaN,0
1742539500,50462,50545,50450,50501,50366.13270497557,NaN,NaN,NaN,NaN,0
1742540400,50500,50539.95,50492.65,50537.1,50389.5036189945,NaN,NaN,NaN,NaN,0
1742541300,50537.05,50559.7,50501.65,50523.1,50409.27382212146,NaN,NaN,NaN,NaN,0
1742542200,50525,50529.95,50456.75,50481.3,50423.011510858065,NaN,NaN,NaN,NaN,0
1742543100,50476.7,50558.15,50420,50545.95,50440.53160746117,NaN,NaN,NaN,NaN,0
1742544000,50545,50558.15,50420,50465,50448.71487019846,NaN,NaN,NaN,NaN,0
1742544900,50460,50462.95,50307,50374.95,50446.9146439637,NaN,NaN,NaN,NaN,0
1742545800,50372.4,50479,50355.7,50419.3,50447.66407912794,NaN,NaN,NaN,NaN,0
1742546700,50425.7,50554.35,50425.7,50554,50459.68650237731,NaN,NaN,NaN,NaN,0
1742547600,50553.9,50558.7,50469,50482.7,50464.217303381236,NaN,NaN,NaN,NaN,0
1742548500,50481.15,50534.95,50452,50525.75,50471.89351615641,NaN,NaN,NaN,NaN,0
1742549400,50525.75,50630,50481,50584,50484.183261022714,NaN,NaN,NaN,NaN,0
1742550300,50571.05,50630,50555,50610.85,50498.286050275274,NaN,NaN,NaN,NaN,0
1742551200,50609,50609,50609,50609,50511.48030690082,NaN,NaN,NaN,NaN,0
1742787900,51001.25,51120,50800,51044,50563.51445977303,NaN,NaN,NaN,NaN,0
1742788800,51046.65,51154.85,50985,51148.95,50623.87875720704,NaN,NaN,NaN,NaN,0
1742789700,51155,51375,51155,51355.05,50700.94704229012,NaN,NaN,NaN,NaN,0
1742790600,51350.4,51423.95,51325.25,51399.95,50779.353160155326,NaN,NaN,NaN,NaN,0
1742791500,51396.2,51515,51376.9,51490.95,50862.3244722155,NaN,NaN,NaN,NaN,0
1742792400,51490.95,51649.7,51483.5,51560,50946.7878255785,NaN,NaN,NaN,NaN,0
1742793300,51555.6,51764.85,51555.6,51764.4,51044.549896666045,NaN,NaN,NaN,NaN,0
1742794200,51772.05,51793,51598,51656.85,51126.224798828014,NaN,NaN,NaN,NaN,0
1742795100,51657.9,51668.55,51585.65,51601.5,51196.0462234755,NaN,NaN,NaN,NaN,0
1742796000,51603.65,51614.2,51505,51543,51253.469050679225,NaN,NaN,NaN,NaN,0
1742796900,51541.8,51629.9,51541.8,51594.95,51308.71440690048,NaN,NaN,NaN,NaN,0
1742797800,51604.95,51620.3,51522.4,51596.5,51357.292970824376,NaN,NaN,NaN,NaN,0
1742798700,51595.1,51679.2,51575.75,51663.75,51405.4678922136,NaN,NaN,NaN,NaN,0
1742799600,51665,51688.15,51620,51669,51448.02516225546,NaN,NaN,NaN,NaN,0
1742800500,51662.1,51677.7,51587,51615,51480.01419986548,NaN,NaN,NaN,NaN,0
1742801400,51614.15,51672.15,51601.8,51670.3,51511.991890066696,NaN,NaN,NaN,NaN,0
